,4,6,8,10,12,14,16,18,20,22,24
0.84,0.0,0.26093333333333335,0.08524444444444444,0.038177777777777776,0.012333333333333333,0.0016444444444444445,0.00011111111111111112,0.0,0.0,0.0,0.0
0.85,0.0,0.24862222222222222,0.08606666666666667,0.04002222222222222,0.012888888888888889,0.0013777777777777777,0.00015555555555555556,0.0,0.0,0.0,0.0
0.86,0.0,0.24626666666666666,0.08277777777777778,0.03824444444444444,0.012644444444444444,0.0010222222222222223,6.666666666666667e-05,0.0,0.0,0.0,0.0
0.87,0.0,0.23713333333333333,0.0818,0.03746666666666667,0.0126,0.0008222222222222222,8.888888888888889e-05,0.0,0.0,0.0,0.0
0.88,0.0,0.22906666666666667,0.07944444444444444,0.03917777777777778,0.012955555555555555,0.0011111111111111111,0.0,0.0,0.0,0.0,0.0
0.89,0.0,0.21824444444444444,0.07368888888888889,0.03924444444444444,0.012911111111111111,0.0007777777777777777,2.2222222222222223e-05,0.0,0.0,0.0,0.0
0.9,0.0,0.20444444444444446,0.07304444444444444,0.03868888888888889,0.013266666666666666,0.0005777777777777778,2.2222222222222223e-05,0.0,0.0,0.0,0.0
0.91,0.0,0.18722222222222223,0.07131111111111112,0.038177777777777776,0.011622222222222223,0.0006666666666666666,0.0,0.0,0.0,0.0,0.0
0.92,0.0,0.17042222222222222,0.06524444444444444,0.038,0.012333333333333333,0.0005333333333333334,0.0,0.0,0.0,0.0,0.0
0.93,0.0,0.15537777777777778,0.06124444444444444,0.037066666666666664,0.011777777777777778,0.0005333333333333334,0.0,0.0,0.0,0.0,0.0
0.94,0.0,0.13784444444444444,0.05731111111111111,0.03457777777777778,0.010666666666666666,0.0004222222222222222,0.0,0.0,0.0,0.0,0.0
0.95,0.0,0.11484444444444444,0.05137777777777778,0.03244444444444444,0.010688888888888888,0.00017777777777777779,4.4444444444444447e-05,0.0,0.0,0.0,0.0
0.96,0.0,0.0986888888888889,0.04577777777777778,0.02991111111111111,0.008688888888888888,0.0002,0.0,0.0,0.0,0.0,0.0
0.97,0.0,0.07433333333333333,0.035755555555555554,0.02568888888888889,0.007377777777777777,0.00011111111111111112,0.0,0.0,0.0,0.0,0.0
0.98,0.0,0.04968888888888889,0.025622222222222223,0.0182,0.004888888888888889,4.4444444444444447e-05,0.0,0.0,0.0,0.0,0.0
0.99,0.0,0.027822222222222224,0.015666666666666666,0.0106,0.002822222222222222,6.666666666666667e-05,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
