,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36
0.7,0.0,0.4224689655172414,0.11740689655172414,0.041351724137931034,0.017448275862068964,0.007406896551724138,0.0026620689655172413,0.0005379310344827586,0.00015172413793103449,2.7586206896551723e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.71,0.0,0.4334344827586207,0.11417931034482759,0.040317241379310344,0.017158620689655173,0.00616551724137931,0.0023586206896551725,0.0007172413793103448,9.655172413793103e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.72,0.0,0.44208275862068963,0.11146206896551725,0.03973793103448276,0.01717241379310345,0.006662068965517241,0.0021517241379310345,0.0005517241379310345,0.00011034482758620689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.73,0.0,0.44124137931034485,0.11408275862068966,0.039241379310344826,0.016868965517241378,0.0064,0.0019310344827586207,0.00044137931034482757,5.5172413793103446e-05,1.3793103448275862e-05,1.3793103448275862e-05,0.0,0.0,0.0,0.0,0.0,0.0
0.74,0.0,0.4510896551724138,0.11137931034482759,0.03903448275862069,0.015324137931034482,0.0064,0.001696551724137931,0.00041379310344827585,5.5172413793103446e-05,4.1379310344827587e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.45591724137931033,0.10809655172413793,0.03539310344827586,0.01619310344827586,0.006206896551724138,0.0018482758620689656,0.0005379310344827586,9.655172413793103e-05,2.7586206896551723e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.76,0.0,0.45673103448275865,0.10750344827586207,0.03579310344827586,0.015241379310344827,0.005848275862068966,0.0015310344827586207,0.0005793103448275862,5.5172413793103446e-05,1.3793103448275862e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.77,0.0,0.4609103448275862,0.10188965517241379,0.03644137931034483,0.015186206896551724,0.006262068965517242,0.001710344827586207,0.00030344827586206897,8.275862068965517e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.78,0.0,0.4572551724137931,0.10419310344827586,0.033806896551724135,0.014924137931034483,0.0064,0.001379310344827586,0.00030344827586206897,4.1379310344827587e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.79,0.0,0.4591862068965517,0.09816551724137931,0.03306206896551724,0.014551724137931035,0.005944827586206896,0.0012137931034482759,0.00026206896551724137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.0,0.45460689655172415,0.09565517241379311,0.03252413793103448,0.014206896551724139,0.00566896551724138,0.0012551724137931034,0.00020689655172413793,6.896551724137931e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.81,0.0,0.455048275862069,0.09147586206896552,0.0312551724137931,0.014,0.005255172413793104,0.001393103448275862,0.0001793103448275862,2.7586206896551723e-05,1.3793103448275862e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.82,0.0,0.4496137931034483,0.0883448275862069,0.029255172413793103,0.013724137931034483,0.00583448275862069,0.0011172413793103448,0.00013793103448275863,4.1379310344827587e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.83,0.0,0.4393655172413793,0.08444137931034483,0.02823448275862069,0.014055172413793103,0.005075862068965517,0.0008827586206896551,0.00020689655172413793,1.3793103448275862e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.84,0.0,0.43333793103448276,0.08055172413793103,0.02750344827586207,0.013131034482758621,0.005393103448275862,0.0008551724137931035,0.00011034482758620689,1.3793103448275862e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.4259448275862069,0.07609655172413793,0.025627586206896553,0.013737931034482759,0.004620689655172414,0.0009103448275862069,0.00016551724137931035,0.0,1.3793103448275862e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.86,0.0,0.41533793103448274,0.06942068965517241,0.02489655172413793,0.012993103448275862,0.005131034482758621,0.0006068965517241379,0.00011034482758620689,2.7586206896551723e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0.0,0.3998896551724138,0.06542068965517242,0.02303448275862069,0.012620689655172414,0.005351724137931034,0.0006344827586206896,8.275862068965517e-05,1.3793103448275862e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0.0,0.38464827586206896,0.06115862068965517,0.022882758620689655,0.012675862068965517,0.005048275862068965,0.0006206896551724138,4.1379310344827587e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89,0.0,0.36513103448275863,0.056675862068965514,0.021986206896551723,0.012041379310344828,0.004910344827586207,0.0005103448275862068,5.5172413793103446e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.0,0.34717241379310343,0.051131034482758624,0.019779310344827584,0.011751724137931035,0.004841379310344828,0.0003448275862068965,1.3793103448275862e-05,1.3793103448275862e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.91,0.0,0.3236,0.04550344827586207,0.01903448275862069,0.011475862068965517,0.004868965517241379,0.00030344827586206897,2.7586206896551723e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.92,0.0,0.3001379310344828,0.04006896551724138,0.0168,0.011213793103448276,0.004648275862068965,0.00022068965517241379,4.1379310344827587e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.93,0.0,0.2708,0.033931034482758624,0.01637241379310345,0.011020689655172413,0.004413793103448276,0.0003172413793103448,1.3793103448275862e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.94,0.0,0.2380551724137931,0.029241379310344828,0.013710344827586207,0.010372413793103448,0.003889655172413793,0.00026206896551724137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.95,0.0,0.20710344827586208,0.023351724137931035,0.011062068965517242,0.008689655172413793,0.003586206896551724,0.00015172413793103449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.96,0.0,0.1717655172413793,0.017351724137931034,0.009406896551724138,0.0073931034482758624,0.0028551724137931035,0.00012413793103448277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.97,0.0,0.13282758620689655,0.012372413793103448,0.007282758620689655,0.00583448275862069,0.0024827586206896553,6.896551724137931e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.98,0.0,0.0921103448275862,0.006827586206896552,0.004358620689655172,0.0038206896551724137,0.0016551724137931034,2.7586206896551723e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.99,0.0,0.04628965517241379,0.0026344827586206898,0.002082758620689655,0.0017793103448275863,0.0006620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
